Fecha_Hora_PC,Timestamp_ESP_ms,RPM,AccX_g,AccY_g,FiltX_g,FiltY_g,Vibracion_RMS_g
2026-04-30 16:26:09.549,486912,0,0.9269,0.0452,-0.0011,0.0006,0.0012
2026-04-30 16:26:09.594,486942,0,0.9259,0.0442,-0.0019,-0.0003,0.0020
2026-04-30 16:26:09.605,486972,0,0.9277,0.0422,-0.0001,-0.0022,0.0022
2026-04-30 16:26:09.636,487003,0,0.9263,0.0428,-0.0015,-0.0015,0.0021
2026-04-30 16:26:09.677,487033,0,0.9292,0.0438,0.0014,-0.0005,0.0015
2026-04-30 16:26:09.692,487062,0,0.9285,0.0449,0.0006,0.0006,0.0008
2026-04-30 16:26:09.722,487091,0,0.9270,0.0446,-0.0008,0.0002,0.0008
2026-04-30 16:26:09.750,487121,0,0.9285,0.0457,0.0006,0.0012,0.0014
2026-04-30 16:26:09.806,487149,0,0.9280,0.0427,0.0001,-0.0016,0.0016
2026-04-30 16:26:09.816,487179,0,0.9269,0.0464,-0.0009,0.0020,0.0022
2026-04-30 16:26:09.840,487208,0,0.9269,0.0438,-0.0009,-0.0006,0.0011
2026-04-30 16:26:09.867,487238,0,0.9271,0.0449,-0.0006,0.0005,0.0008
2026-04-30 16:26:09.897,487267,0,0.9285,0.0417,0.0007,-0.0025,0.0026
2026-04-30 16:26:09.938,487297,0,0.9286,0.0415,0.0008,-0.0026,0.0028
2026-04-30 16:26:09.961,487327,0,0.9255,0.0460,-0.0022,0.0018,0.0028
2026-04-30 16:26:09.997,487356,0,0.9258,0.0432,-0.0018,-0.0010,0.0021
2026-04-30 16:26:10.035,487385,0,0.9286,0.0455,0.0009,0.0013,0.0016
2026-04-30 16:26:10.047,487414,0,0.9304,0.0449,0.0026,0.0006,0.0027
2026-04-30 16:26:10.074,487444,0,0.9258,0.0444,-0.0019,0.0001,0.0019
2026-04-30 16:26:10.122,487473,0,0.9238,0.0426,-0.0037,-0.0016,0.0040
2026-04-30 16:26:10.133,487503,0,0.9261,0.0447,-0.0013,0.0004,0.0014
2026-04-30 16:26:10.165,487533,0,0.9276,0.0431,0.0002,-0.0011,0.0011
2026-04-30 16:26:10.195,487562,0,0.9260,0.0463,-0.0013,0.0020,0.0024
2026-04-30 16:26:10.221,487591,0,0.9263,0.0426,-0.0010,-0.0016,0.0019
2026-04-30 16:26:10.262,487620,0,0.9299,0.0447,0.0025,0.0005,0.0025
2026-04-30 16:26:10.279,487649,0,0.9288,0.0446,0.0013,0.0003,0.0014
2026-04-30 16:26:10.309,487679,0,0.9293,0.0466,0.0017,0.0023,0.0028
2026-04-30 16:26:10.345,487709,0,0.9268,0.0470,-0.0008,0.0025,0.0026
2026-04-30 16:26:10.371,487737,0,0.9269,0.0442,-0.0006,-0.0003,0.0007
2026-04-30 16:26:10.408,487767,0,0.9270,0.0424,-0.0005,-0.0020,0.0021
2026-04-30 16:26:10.427,487797,0,0.9302,0.0455,0.0025,0.0011,0.0028
2026-04-30 16:26:10.470,487826,0,0.9272,0.0457,-0.0004,0.0012,0.0012
2026-04-30 16:26:10.484,487855,0,0.9286,0.0441,0.0009,-0.0004,0.0010
2026-04-30 16:26:10.513,487884,0,0.9272,0.0430,-0.0004,-0.0014,0.0015
2026-04-30 16:26:10.561,487912,0,0.9271,0.0432,-0.0005,-0.0011,0.0012
2026-04-30 16:26:10.574,487942,0,0.9287,0.0438,0.0010,-0.0005,0.0011
2026-04-30 16:26:10.606,487971,0,0.9268,0.0442,-0.0009,-0.0001,0.0009
2026-04-30 16:26:10.636,488000,0,0.9324,0.0443,0.0045,0.0000,0.0045
2026-04-30 16:26:10.667,488029,0,0.9301,0.0435,0.0021,-0.0008,0.0022
2026-04-30 16:26:10.735,488060,0,0.9286,0.0410,0.0006,-0.0031,0.0031
2026-04-30 16:26:10.739,488089,0,0.9280,0.0443,-0.0000,0.0002,0.0002
2026-04-30 16:26:10.754,488119,0,0.9281,0.0443,0.0001,0.0002,0.0002
2026-04-30 16:26:10.785,488148,0,0.9286,0.0419,0.0006,-0.0021,0.0022
2026-04-30 16:26:10.809,488178,0,0.9285,0.0449,0.0004,0.0009,0.0010
2026-04-30 16:26:10.854,488208,0,0.9264,0.0419,-0.0016,-0.0021,0.0026
2026-04-30 16:26:10.869,488237,0,0.9285,0.0430,0.0005,-0.0009,0.0010
2026-04-30 16:26:10.908,488265,0,0.9279,0.0436,-0.0001,-0.0003,0.0003
2026-04-30 16:26:10.930,488295,0,0.9287,0.0450,0.0007,0.0011,0.0013
2026-04-30 16:26:10.957,488323,0,0.9250,0.0432,-0.0028,-0.0007,0.0029
2026-04-30 16:26:11.028,488353,0,0.9270,0.0424,-0.0008,-0.0015,0.0017
2026-04-30 16:26:11.043,488382,0,0.9279,0.0427,0.0000,-0.0010,0.0010
2026-04-30 16:26:11.056,488411,0,0.9274,0.0448,-0.0004,0.0010,0.0011
2026-04-30 16:26:11.072,488439,0,0.9291,0.0461,0.0012,0.0022,0.0025
2026-04-30 16:26:11.100,488469,0,0.9283,0.0416,0.0004,-0.0022,0.0022
2026-04-30 16:26:11.146,488499,0,0.9285,0.0443,0.0005,0.0005,0.0007
2026-04-30 16:26:11.161,488529,0,0.9279,0.0446,-0.0001,0.0007,0.0007
2026-04-30 16:26:11.200,488558,0,0.9266,0.0438,-0.0012,-0.0001,0.0012
2026-04-30 16:26:11.225,488587,0,0.9282,0.0465,0.0003,0.0025,0.0025
2026-04-30 16:26:11.247,488615,0,0.9270,0.0455,-0.0008,0.0014,0.0017
2026-04-30 16:26:11.282,488644,0,0.9281,0.0433,0.0003,-0.0007,0.0008
2026-04-30 16:26:11.334,488673,0,0.9276,0.0442,-0.0002,0.0001,0.0003
2026-04-30 16:26:11.340,488702,0,0.9298,0.0448,0.0019,0.0007,0.0020
2026-04-30 16:26:11.363,488731,0,0.9263,0.0477,-0.0016,0.0035,0.0038
2026-04-30 16:26:11.391,488760,0,0.9287,0.0447,0.0008,0.0004,0.0009
2026-04-30 16:26:11.453,488789,0,0.9281,0.0435,0.0002,-0.0008,0.0008
2026-04-30 16:26:11.461,488819,0,0.9293,0.0444,0.0013,0.0002,0.0014
2026-04-30 16:26:11.482,488849,0,0.9264,0.0441,-0.0015,-0.0002,0.0015
2026-04-30 16:26:11.510,488878,0,0.9282,0.0453,0.0003,0.0010,0.0010
2026-04-30 16:26:11.543,488906,0,0.9279,0.0448,-0.0001,0.0005,0.0005
2026-04-30 16:26:11.569,488935,0,0.9274,0.0439,-0.0005,-0.0004,0.0006
2026-04-30 16:26:11.623,488965,0,0.9265,0.0458,-0.0013,0.0014,0.0019
2026-04-30 16:26:11.643,488995,0,0.9274,0.0426,-0.0004,-0.0017,0.0017
2026-04-30 16:26:11.661,489024,0,0.9269,0.0435,-0.0009,-0.0008,0.0012
2026-04-30 16:26:11.693,489054,0,0.9294,0.0452,0.0016,0.0009,0.0018
2026-04-30 16:26:11.717,489083,0,0.9298,0.0430,0.0019,-0.0013,0.0023
2026-04-30 16:26:11.758,489113,0,0.9282,0.0446,0.0003,0.0003,0.0004
2026-04-30 16:26:11.780,489143,0,0.9263,0.0457,-0.0016,0.0013,0.0021
2026-04-30 16:26:11.817,489172,0,0.9259,0.0453,-0.0019,0.0009,0.0021
2026-04-30 16:26:11.845,489202,0,0.9301,0.0436,0.0022,-0.0007,0.0023
2026-04-30 16:26:11.866,489231,0,0.9279,0.0437,-0.0000,-0.0006,0.0006
2026-04-30 16:26:11.893,489259,0,0.9266,0.0458,-0.0012,0.0014,0.0018
2026-04-30 16:26:11.928,489290,0,0.9291,0.0474,0.0012,0.0028,0.0031
2026-04-30 16:26:11.986,489318,0,0.9254,0.0458,-0.0023,0.0012,0.0026
2026-04-30 16:26:11.993,489347,0,0.9266,0.0446,-0.0011,-0.0000,0.0011
2026-04-30 16:26:12.008,489377,0,0.9288,0.0433,0.0011,-0.0012,0.0016
2026-04-30 16:26:12.034,489406,0,0.9268,0.0439,-0.0009,-0.0005,0.0011
2026-04-30 16:26:12.070,489434,0,0.9296,0.0448,0.0018,0.0003,0.0018
2026-04-30 16:26:12.097,489463,0,0.9252,0.0417,-0.0025,-0.0026,0.0036
2026-04-30 16:26:12.122,489491,0,0.9264,0.0455,-0.0012,0.0011,0.0016
2026-04-30 16:26:12.166,489521,0,0.9291,0.0449,0.0014,0.0005,0.0015
2026-04-30 16:26:12.183,489550,0,0.9269,0.0414,-0.0008,-0.0029,0.0030
2026-04-30 16:26:12.224,489579,0,0.9282,0.0437,0.0006,-0.0006,0.0008
2026-04-30 16:26:12.246,489608,0,0.9270,0.0444,-0.0006,0.0002,0.0007
2026-04-30 16:26:12.268,489637,0,0.9277,0.0447,0.0001,0.0004,0.0004
2026-04-30 16:26:12.338,489666,0,0.9280,0.0458,0.0003,0.0014,0.0014
2026-04-30 16:26:12.352,489696,0,0.9287,0.0410,0.0010,-0.0032,0.0033
2026-04-30 16:26:12.366,489725,0,0.9276,0.0447,-0.0001,0.0005,0.0005
2026-04-30 16:26:12.392,489754,0,0.9253,0.0447,-0.0023,0.0004,0.0023
2026-04-30 16:26:12.418,489784,0,0.9290,0.0442,0.0013,-0.0001,0.0013
2026-04-30 16:26:12.454,489813,0,0.9283,0.0439,0.0007,-0.0003,0.0007
2026-04-30 16:26:12.475,489843,0,0.9283,0.0455,0.0006,0.0012,0.0014
2026-04-30 16:26:12.512,489872,0,0.9261,0.0433,-0.0015,-0.0009,0.0017
2026-04-30 16:26:12.543,489901,0,0.9302,0.0424,0.0024,-0.0018,0.0030
2026-04-30 16:26:12.559,489930,0,0.9258,0.0455,-0.0019,0.0013,0.0023
2026-04-30 16:26:12.598,489959,0,0.9263,0.0455,-0.0013,0.0012,0.0018
2026-04-30 16:26:12.655,489989,0,0.9261,0.0458,-0.0014,0.0014,0.0020
2026-04-30 16:26:12.661,490019,0,0.9299,0.0464,0.0023,0.0019,0.0030
2026-04-30 16:26:12.681,490048,0,0.9287,0.0442,0.0010,-0.0003,0.0010
2026-04-30 16:26:12.723,490078,0,0.9259,0.0460,-0.0017,0.0015,0.0023
2026-04-30 16:26:12.738,490107,0,0.9270,0.0439,-0.0006,-0.0006,0.0008
2026-04-30 16:26:12.785,490137,0,0.9297,0.0442,0.0020,-0.0003,0.0020
2026-04-30 16:26:12.801,490166,0,0.9274,0.0441,-0.0003,-0.0004,0.0005
2026-04-30 16:26:12.835,490196,0,0.9310,0.0438,0.0032,-0.0006,0.0033
2026-04-30 16:26:12.867,490225,0,0.9266,0.0446,-0.0011,0.0001,0.0011
2026-04-30 16:26:12.888,490253,0,0.9266,0.0428,-0.0011,-0.0015,0.0019
2026-04-30 16:26:12.947,490283,0,0.9285,0.0431,0.0007,-0.0012,0.0014
2026-04-30 16:26:12.956,490311,0,0.9283,0.0436,0.0006,-0.0007,0.0009
2026-04-30 16:26:12.979,490341,0,0.9282,0.0441,0.0004,-0.0002,0.0005
2026-04-30 16:26:13.002,490370,0,0.9282,0.0455,0.0004,0.0012,0.0013
2026-04-30 16:26:13.040,490401,0,0.9293,0.0442,0.0014,-0.0001,0.0014
2026-04-30 16:26:13.091,490430,0,0.9275,0.0448,-0.0004,0.0005,0.0006
2026-04-30 16:26:13.095,490460,0,0.9281,0.0448,0.0002,0.0004,0.0005
2026-04-30 16:26:13.117,490488,0,0.9272,0.0463,-0.0006,0.0018,0.0019
2026-04-30 16:26:13.149,490517,0,0.9260,0.0444,-0.0017,-0.0000,0.0017
2026-04-30 16:26:13.178,490547,0,0.9272,0.0446,-0.0005,0.0001,0.0005
2026-04-30 16:26:13.222,490577,0,0.9260,0.0415,-0.0016,-0.0028,0.0032
2026-04-30 16:26:13.271,490607,0,0.9301,0.0447,0.0023,0.0004,0.0023
2026-04-30 16:26:13.275,490636,0,0.9272,0.0438,-0.0005,-0.0005,0.0007
2026-04-30 16:26:13.302,490665,0,0.9272,0.0437,-0.0005,-0.0006,0.0007
2026-04-30 16:26:13.338,490695,0,0.9301,0.0447,0.0022,0.0004,0.0022
2026-04-30 16:26:13.355,490723,0,0.9293,0.0460,0.0014,0.0016,0.0022
2026-04-30 16:26:13.401,490754,0,0.9298,0.0427,0.0018,-0.0016,0.0024
2026-04-30 16:26:13.418,490784,0,0.9276,0.0443,-0.0004,0.0000,0.0004
2026-04-30 16:26:13.453,490813,0,0.9286,0.0442,0.0006,-0.0001,0.0006
2026-04-30 16:26:13.474,490842,0,0.9294,0.0453,0.0014,0.0009,0.0017
2026-04-30 16:26:13.526,490872,0,0.9313,0.0469,0.0030,0.0024,0.0039
2026-04-30 16:26:13.576,490902,0,0.9248,0.0454,-0.0033,0.0009,0.0034
2026-04-30 16:26:13.595,490931,0,0.9275,0.0459,-0.0006,0.0013,0.0014
2026-04-30 16:26:13.601,490961,0,0.9266,0.0431,-0.0013,-0.0014,0.0020
2026-04-30 16:26:13.620,490991,0,0.9292,0.0446,0.0012,0.0000,0.0012
2026-04-30 16:26:13.661,491019,0,0.9290,0.0435,0.0009,-0.0010,0.0013
2026-04-30 16:26:13.681,491049,0,0.9286,0.0466,0.0005,0.0021,0.0021
2026-04-30 16:26:13.710,491079,0,0.9299,0.0424,0.0017,-0.0021,0.0027
2026-04-30 16:26:13.739,491109,0,0.9299,0.0433,0.0016,-0.0011,0.0020
2026-04-30 16:26:13.806,491138,0,0.9283,0.0428,0.0001,-0.0015,0.0015
2026-04-30 16:26:13.809,491168,0,0.9290,0.0449,0.0006,0.0006,0.0008
2026-04-30 16:26:13.832,491199,0,0.9301,0.0421,0.0016,-0.0021,0.0027
2026-04-30 16:26:13.861,491229,0,0.9293,0.0449,0.0009,0.0006,0.0011
2026-04-30 16:26:13.897,491258,0,0.9294,0.0426,0.0009,-0.0016,0.0018
2026-04-30 16:26:13.917,491288,0,0.9263,0.0428,-0.0021,-0.0013,0.0025
2026-04-30 16:26:13.961,491316,0,0.9294,0.0464,0.0010,0.0021,0.0024
2026-04-30 16:26:13.975,491346,0,0.9270,0.0454,-0.0014,0.0011,0.0018
2026-04-30 16:26:14.034,491374,0,0.9271,0.0443,-0.0012,0.0000,0.0012
2026-04-30 16:26:14.048,491404,0,0.9303,0.0419,0.0019,-0.0023,0.0030
2026-04-30 16:26:14.063,491433,0,0.9248,0.0438,-0.0034,-0.0003,0.0034
2026-04-30 16:26:14.091,491462,0,0.9298,0.0417,0.0015,-0.0023,0.0027
2026-04-30 16:26:14.125,491491,0,0.9249,0.0454,-0.0032,0.0013,0.0035
2026-04-30 16:26:14.163,491520,0,0.9288,0.0439,0.0007,-0.0002,0.0007
2026-04-30 16:26:14.182,491549,0,0.9296,0.0457,0.0013,0.0015,0.0020
2026-04-30 16:26:14.226,491579,0,0.9266,0.0463,-0.0015,0.0020,0.0025
2026-04-30 16:26:14.271,491608,0,0.9294,0.0425,0.0012,-0.0017,0.0021
2026-04-30 16:26:14.274,491637,0,0.9312,0.0449,0.0028,0.0007,0.0029
2026-04-30 16:26:14.298,491667,0,0.9291,0.0465,0.0007,0.0022,0.0023
2026-04-30 16:26:14.350,491697,0,0.9294,0.0426,0.0010,-0.0017,0.0019
2026-04-30 16:26:14.362,491726,0,0.9276,0.0448,-0.0008,0.0005,0.0010
2026-04-30 16:26:14.390,491756,0,0.9264,0.0439,-0.0019,-0.0003,0.0020
2026-04-30 16:26:14.420,491785,0,0.9272,0.0457,-0.0010,0.0013,0.0017
2026-04-30 16:26:14.448,491815,0,0.9280,0.0436,-0.0003,-0.0007,0.0008
2026-04-30 16:26:14.484,491845,0,0.9275,0.0465,-0.0007,0.0021,0.0022
2026-04-30 16:26:14.505,491875,0,0.9283,0.0441,0.0001,-0.0003,0.0003
2026-04-30 16:26:14.534,491904,0,0.9301,0.0443,0.0017,-0.0001,0.0017
2026-04-30 16:26:14.578,491934,0,0.9287,0.0436,0.0004,-0.0008,0.0009
2026-04-30 16:26:14.594,491964,0,0.9290,0.0446,0.0006,0.0002,0.0006
2026-04-30 16:26:14.628,491994,0,0.9263,0.0438,-0.0020,-0.0005,0.0021
2026-04-30 16:26:14.655,492023,0,0.9268,0.0419,-0.0014,-0.0023,0.0027
2026-04-30 16:26:14.688,492054,0,0.9297,0.0436,0.0014,-0.0006,0.0015
2026-04-30 16:26:14.732,492083,0,0.9283,0.0430,0.0001,-0.0011,0.0011
2026-04-30 16:26:14.742,492112,0,0.9276,0.0448,-0.0006,0.0007,0.0009
2026-04-30 16:26:14.776,492142,0,0.9291,0.0453,0.0008,0.0011,0.0013
2026-04-30 16:26:14.822,492171,0,0.9271,0.0444,-0.0011,0.0002,0.0011
2026-04-30 16:26:14.834,492199,0,0.9269,0.0435,-0.0013,-0.0007,0.0015
2026-04-30 16:26:14.865,492229,0,0.9288,0.0446,0.0007,0.0004,0.0007
2026-04-30 16:26:14.888,492258,0,0.9287,0.0453,0.0005,0.0010,0.0012
2026-04-30 16:26:14.927,492288,0,0.9287,0.0432,0.0005,-0.0010,0.0011
2026-04-30 16:26:14.967,492317,0,0.9291,0.0482,0.0008,0.0038,0.0039
2026-04-30 16:26:14.979,492348,0,0.9286,0.0463,0.0003,0.0018,0.0018
2026-04-30 16:26:15.012,492377,0,0.9291,0.0432,0.0007,-0.0012,0.0014
2026-04-30 16:26:15.043,492407,0,0.9305,0.0454,0.0021,0.0009,0.0023
2026-04-30 16:26:15.067,492437,0,0.9276,0.0420,-0.0008,-0.0024,0.0025
2026-04-30 16:26:15.099,492466,0,0.9270,0.0438,-0.0013,-0.0005,0.0014
2026-04-30 16:26:15.128,492495,0,0.9281,0.0449,-0.0002,0.0006,0.0006
2026-04-30 16:26:15.157,492525,0,0.9277,0.0450,-0.0006,0.0007,0.0009
2026-04-30 16:26:15.199,492555,0,0.9280,0.0465,-0.0003,0.0020,0.0020
2026-04-30 16:26:15.215,492585,0,0.9275,0.0438,-0.0007,-0.0006,0.0010
2026-04-30 16:26:15.245,492615,0,0.9281,0.0431,-0.0001,-0.0013,0.0013
2026-04-30 16:26:15.285,492645,0,0.9261,0.0431,-0.0020,-0.0012,0.0023
2026-04-30 16:26:15.305,492675,0,0.9249,0.0420,-0.0030,-0.0022,0.0038
2026-04-30 16:26:15.335,492705,0,0.9288,0.0450,0.0008,0.0008,0.0011
2026-04-30 16:26:15.362,492733,0,0.9249,0.0452,-0.0029,0.0009,0.0031
2026-04-30 16:26:15.416,492762,0,0.9291,0.0453,0.0012,0.0009,0.0015
2026-04-30 16:26:15.433,492791,0,0.9280,0.0442,0.0001,-0.0002,0.0002
2026-04-30 16:26:15.454,492821,0,0.9302,0.0414,0.0021,-0.0028,0.0035
2026-04-30 16:26:15.481,492851,0,0.9271,0.0433,-0.0009,-0.0008,0.0012
2026-04-30 16:26:15.510,492880,0,0.9260,0.0459,-0.0019,0.0017,0.0025
2026-04-30 16:26:15.544,492909,0,0.9260,0.0444,-0.0018,0.0002,0.0018
2026-04-30 16:26:15.571,492939,0,0.9281,0.0437,0.0003,-0.0005,0.0006
2026-04-30 16:26:15.604,492968,0,0.9246,0.0442,-0.0031,-0.0000,0.0031
2026-04-30 16:26:15.647,492997,0,0.9281,0.0447,0.0004,0.0004,0.0006
2026-04-30 16:26:15.659,493026,0,0.9275,0.0442,-0.0002,-0.0001,0.0002
2026-04-30 16:26:15.686,493055,0,0.9247,0.0444,-0.0028,0.0002,0.0028
2026-04-30 16:26:15.737,493086,0,0.9265,0.0438,-0.0009,-0.0004,0.0010
2026-04-30 16:26:15.749,493116,0,0.9263,0.0436,-0.0011,-0.0006,0.0013
2026-04-30 16:26:15.780,493145,0,0.9282,0.0469,0.0008,0.0025,0.0027
2026-04-30 16:26:15.805,493174,0,0.9282,0.0435,0.0007,-0.0008,0.0011
2026-04-30 16:26:15.860,493203,0,0.9271,0.0410,-0.0003,-0.0031,0.0031
2026-04-30 16:26:15.872,493232,0,0.9283,0.0432,0.0008,-0.0009,0.0012
2026-04-30 16:26:15.893,493261,0,0.9279,0.0470,0.0003,0.0028,0.0028
2026-04-30 16:26:15.921,493291,0,0.9277,0.0448,0.0002,0.0005,0.0006
2026-04-30 16:26:15.961,493321,0,0.9283,0.0421,0.0008,-0.0020,0.0022
2026-04-30 16:26:15.988,493351,0,0.9268,0.0422,-0.0008,-0.0018,0.0020
2026-04-30 16:26:16.023,493380,0,0.9285,0.0454,0.0009,0.0013,0.0016
2026-04-30 16:26:16.040,493410,0,0.9296,0.0443,0.0019,0.0002,0.0019
2026-04-30 16:26:16.094,493439,0,0.9268,0.0458,-0.0009,0.0016,0.0018
2026-04-30 16:26:16.113,493468,0,0.9272,0.0453,-0.0004,0.0010,0.0011
2026-04-30 16:26:16.128,493497,0,0.9272,0.0469,-0.0004,0.0025,0.0025
2026-04-30 16:26:16.162,493528,0,0.9294,0.0443,0.0018,-0.0001,0.0018
2026-04-30 16:26:16.197,493556,0,0.9274,0.0438,-0.0003,-0.0005,0.0006
2026-04-30 16:26:16.216,493586,0,0.9257,0.0433,-0.0019,-0.0010,0.0021
2026-04-30 16:26:16.257,493615,0,0.9286,0.0444,0.0010,0.0001,0.0010
2026-04-30 16:26:16.277,493645,0,0.9285,0.0439,0.0008,-0.0004,0.0009
2026-04-30 16:26:16.313,493675,0,0.9285,0.0425,0.0008,-0.0017,0.0019
2026-04-30 16:26:16.359,493705,0,0.9261,0.0431,-0.0015,-0.0011,0.0018
2026-04-30 16:26:16.369,493734,0,0.9255,0.0409,-0.0020,-0.0031,0.0037
2026-04-30 16:26:16.393,493764,0,0.9281,0.0472,0.0005,0.0031,0.0031
2026-04-30 16:26:16.444,493792,0,0.9258,0.0421,-0.0017,-0.0019,0.0026
2026-04-30 16:26:16.457,493822,0,0.9253,0.0452,-0.0021,0.0011,0.0023
2026-04-30 16:26:16.489,493851,0,0.9279,0.0475,0.0005,0.0032,0.0032
2026-04-30 16:26:16.511,493881,0,0.9277,0.0452,0.0003,0.0008,0.0009
2026-04-30 16:26:16.557,493910,0,0.9285,0.0455,0.0010,0.0012,0.0015
2026-04-30 16:26:16.607,493940,0,0.9282,0.0421,0.0007,-0.0022,0.0023
2026-04-30 16:26:16.617,493970,0,0.9291,0.0435,0.0015,-0.0008,0.0017
2026-04-30 16:26:16.629,494000,0,0.9276,0.0435,0.0000,-0.0007,0.0007
2026-04-30 16:26:16.662,494030,0,0.9298,0.0454,0.0021,0.0012,0.0024
2026-04-30 16:26:16.690,494061,0,0.9265,0.0458,-0.0011,0.0015,0.0018
2026-04-30 16:26:16.727,494090,0,0.9257,0.0447,-0.0019,0.0003,0.0019
2026-04-30 16:26:16.748,494120,0,0.9309,0.0459,0.0032,0.0015,0.0035
2026-04-30 16:26:16.780,494148,0,0.9301,0.0460,0.0022,0.0015,0.0027
2026-04-30 16:26:16.826,494178,0,0.9253,0.0437,-0.0024,-0.0008,0.0025
2026-04-30 16:26:16.837,494207,0,0.9272,0.0422,-0.0004,-0.0021,0.0022
2026-04-30 16:26:16.873,494237,0,0.9265,0.0448,-0.0011,0.0004,0.0012
2026-04-30 16:26:16.920,494266,0,0.9307,0.0443,0.0029,-0.0001,0.0029
2026-04-30 16:26:16.925,494296,0,0.9268,0.0427,-0.0010,-0.0016,0.0018
2026-04-30 16:26:16.966,494324,0,0.9293,0.0424,0.0015,-0.0018,0.0024
2026-04-30 16:26:16.986,494353,0,0.9281,0.0447,0.0003,0.0005,0.0005
2026-04-30 16:26:17.027,494383,0,0.9238,0.0442,-0.0038,-0.0000,0.0038
2026-04-30 16:26:17.070,494412,0,0.9292,0.0468,0.0015,0.0024,0.0028
2026-04-30 16:26:17.074,494441,0,0.9268,0.0447,-0.0009,0.0003,0.0009
2026-04-30 16:26:17.109,494470,0,0.9266,0.0433,-0.0010,-0.0010,0.0014
2026-04-30 16:26:17.132,494500,0,0.9287,0.0468,0.0011,0.0023,0.0026
2026-04-30 16:26:17.161,494529,0,0.9269,0.0453,-0.0007,0.0008,0.0011
2026-04-30 16:26:17.199,494557,0,0.9268,0.0437,-0.0008,-0.0007,0.0011
2026-04-30 16:26:17.218,494587,0,0.9283,0.0442,0.0007,-0.0002,0.0008
2026-04-30 16:26:17.258,494615,0,0.9280,0.0413,0.0004,-0.0030,0.0030
2026-04-30 16:26:17.304,494646,0,0.9288,0.0461,0.0011,0.0018,0.0021
2026-04-30 16:26:17.308,494675,0,0.9287,0.0458,0.0010,0.0013,0.0017
2026-04-30 16:26:17.338,494706,0,0.9269,0.0449,-0.0008,0.0005,0.0009
2026-04-30 16:26:17.392,494734,0,0.9274,0.0457,-0.0003,0.0011,0.0012
2026-04-30 16:26:17.396,494764,0,0.9281,0.0448,0.0004,0.0003,0.0005
2026-04-30 16:26:17.438,494793,0,0.9259,0.0426,-0.0017,-0.0018,0.0025
2026-04-30 16:26:17.458,494823,0,0.9290,0.0460,0.0013,0.0015,0.0020
2026-04-30 16:26:17.482,494851,0,0.9290,0.0464,0.0012,0.0018,0.0022
2026-04-30 16:26:17.535,494881,0,0.9286,0.0431,0.0008,-0.0014,0.0016
2026-04-30 16:26:17.543,494911,0,0.9266,0.0448,-0.0011,0.0003,0.0011
2026-04-30 16:26:17.572,494940,0,0.9271,0.0458,-0.0006,0.0012,0.0013
2026-04-30 16:26:17.630,494969,0,0.9264,0.0447,-0.0012,0.0001,0.0012
2026-04-30 16:26:17.639,494999,0,0.9276,0.0431,-0.0000,-0.0014,0.0014
2026-04-30 16:26:17.664,495029,0,0.9287,0.0433,0.0010,-0.0011,0.0015
2026-04-30 16:26:17.690,495057,0,0.9286,0.0426,0.0009,-0.0018,0.0020
2026-04-30 16:26:17.724,495088,0,0.9272,0.0446,-0.0005,0.0002,0.0005
2026-04-30 16:26:17.764,495117,0,0.9253,0.0430,-0.0023,-0.0013,0.0027
2026-04-30 16:26:17.782,495147,0,0.9276,0.0438,0.0000,-0.0005,0.0005
2026-04-30 16:26:17.814,495176,0,0.9279,0.0443,0.0003,0.0000,0.0003
2026-04-30 16:26:17.857,495206,0,0.9301,0.0457,0.0023,0.0013,0.0027
2026-04-30 16:26:17.881,495236,0,0.9282,0.0439,0.0005,-0.0004,0.0006
2026-04-30 16:26:17.895,495266,0,0.9237,0.0441,-0.0038,-0.0003,0.0038
2026-04-30 16:26:17.931,495295,0,0.9259,0.0426,-0.0016,-0.0016,0.0023
2026-04-30 16:26:17.954,495325,0,0.9303,0.0439,0.0027,-0.0003,0.0027
2026-04-30 16:26:17.999,495354,0,0.9281,0.0424,0.0005,-0.0018,0.0018
2026-04-30 16:26:18.017,495383,0,0.9280,0.0448,0.0003,0.0006,0.0007
2026-04-30 16:26:18.056,495413,0,0.9290,0.0422,0.0012,-0.0018,0.0022
2026-04-30 16:26:18.085,495443,0,0.9287,0.0444,0.0009,0.0003,0.0010
2026-04-30 16:26:18.107,495473,0,0.9293,0.0420,0.0015,-0.0020,0.0025
2026-04-30 16:26:18.156,495502,0,0.9271,0.0447,-0.0007,0.0007,0.0009
2026-04-30 16:26:18.214,495532,0,0.9292,0.0460,0.0013,0.0019,0.0023
2026-04-30 16:26:18.221,495560,0,0.9298,0.0465,0.0018,0.0023,0.0029
2026-04-30 16:26:18.237,495590,0,0.9280,0.0458,0.0000,0.0015,0.0015
2026-04-30 16:26:18.257,495620,0,0.9314,0.0419,0.0033,-0.0023,0.0040
2026-04-30 16:26:18.281,495651,0,0.9268,0.0442,-0.0013,-0.0000,0.0013
2026-04-30 16:26:18.308,495678,0,0.9290,0.0409,0.0008,-0.0031,0.0032
2026-04-30 16:26:18.352,495708,0,0.9266,0.0447,-0.0014,0.0006,0.0015
2026-04-30 16:26:18.368,495737,0,0.9280,0.0458,-0.0001,0.0016,0.0016
2026-04-30 16:26:18.406,495767,0,0.9244,0.0448,-0.0034,0.0006,0.0035
2026-04-30 16:26:18.430,495797,0,0.9307,0.0468,0.0027,0.0024,0.0036
